"store_name","store_address","store_type","lat","lon","parking","blonde","physio","coldbrew","no_cash","foreign_cash","certification_fd","deli_bus","ecp","close21","pet_zone","airport","seaside","university","terminal","resort","hospital","instore","subway","the_disabled","air_cleaner","eletric_vehicle_charging","service_icon","PRMS_Y","PRMS_M","PRMS_D","hour"
"스타벅스 경복궁역점","서울특별시 종로구 자하문로4길 6, 1층 (통의동)","general",37.5772,126.973,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon14', 'icon19']","2010","11","12",NULL
"스타벅스 경북대점","대구광역시 북구 대학로 75 (산격동)","general",35.8923,128.609,"False","True","True","False","True","False","False","True","False","True","False","False","False","True","False","False","False","False","False","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon08', 'icon19']","2012","4","27",NULL
"스타벅스 경북도청대로점","경상북도 예천군 호명면 수변로 113","general",36.5747,128.485,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2023","1","31",NULL
"스타벅스 경산무학점","경상북도 경산시 하양읍 서사도리9로 21","general",35.9173,128.813,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2023","12","29",NULL
"스타벅스 경산이마트점","경상북도 경산시 옥산로 227 (중산동) 경산이마트","general",35.8346,128.72,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","True","True","False","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon10', 'icon14', 'icon19']","2006","7","21",NULL
"스타벅스 경산임당역DT점","경상북도 경산시 대학로 208 (계양동)","generalDT",35.8338,128.746,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2020","7","13",NULL
"스타벅스 경산중방DT점","경상북도 경산시 경안로 222 (중방동)","generalDT",35.8274,128.737,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","True","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon13', 'icon19', 'icon21']","2017","5","17",NULL
"스타벅스 경산중산점","경상북도 경산시 펜타힐즈로 74 (중산동) 109호,110호,111호,112호","general",35.8303,128.72,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2022","4","15",NULL
"스타벅스 경산하양DT점","경상북도 경산시 진량읍 대학로 1417","generalDT",35.9049,128.824,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","True","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon12', 'icon19', 'icon21']","2022","3","14",NULL
"스타벅스 경상대칠암캠퍼스점","경상남도 진주시 동진로 22 (칠암동)","general",35.1785,128.094,"True","True","True","False","True","False","False","False","False","True","False","False","False","True","True","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon08', 'icon12', 'icon19', 'icon21']","2021","11","22",NULL
"스타벅스 경성대점","부산광역시 남구 수영로 312 (대연동)","general",35.1373,129.101,"True","True","True","False","False","False","False","False","False","True","False","False","False","True","False","False","False","False","True","True","False","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon08', 'icon14', 'icon19']","2004","7","12",NULL
"스타벅스 경인교대입구역DT점","인천광역시 계양구 계양대로 131 (작전동)","generalDT",37.5355,126.722,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon19', 'icon21']","2019","10","22",NULL
"스타벅스 경주대릉원점","경상북도 경주시 첨성로 125 (황남동)","general",35.834,129.215,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2014","6","19",NULL
"스타벅스 경주보문로DT점","경상북도 경주시 보문로 510-6, 외 1번지(신평동 719-220) (천군동)","generalDT",35.8388,129.286,"False","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2012","9","5",NULL
"스타벅스 경주보문점","경상북도 경주시 보문로 537 (천군동)","general",35.8366,129.285,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon21']","2018","3","22",NULL
"스타벅스 경주보문호수DT점","경상북도 경주시 보문로 132-6 (북군동)","generalDT",35.8532,129.269,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2014","1","17",NULL
"스타벅스 경주용강DT점","경상북도 경주시 산업로 4350 (용강동)","generalDT",35.8677,129.224,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2021","12","13",NULL
"스타벅스 경주중앙점","경상북도 경주시 원효로 105-1 (노동동)","general",35.8421,129.212,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon21']","2013","2","19",NULL
"스타벅스 경주충효DT점","경상북도 경주시 태종로 406 (충효동)","generalDT",35.8445,129.175,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2024","4","29",NULL
"스타벅스 경주터미널DT점","경상북도 경주시 태종로 686 (사정동)","generalDT",35.8382,129.203,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","True","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon12', 'icon19', 'icon21']","2016","5","20",NULL
"스타벅스 경희궁로점","서울특별시 종로구 새문안로3길 15 (당주동)","general",37.5718,126.972,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon19', 'icon21']","2019","7","30",NULL
"스타벅스 경희대국제캠퍼스점","경기도 수원시 영통구 덕영대로 1695 (영통동)","general",37.248,127.077,"False","True","True","False","True","False","False","True","False","True","False","False","False","True","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon08', 'icon19', 'icon21']","2014","4","1",NULL
"스타벅스 경희대삼거리점","서울특별시 동대문구 회기로 141 (회기동)","general",37.5915,127.052,"False","True","True","False","True","False","False","True","False","True","False","False","False","True","False","False","False","False","False","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon08', 'icon19']","2017","5","22",NULL
"스타벅스 경희대점","서울특별시 동대문구 경희대로 16-1 (회기동)","general",37.5929,127.053,"False","True","True","False","True","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon08', 'icon21']","2010","9","28",NULL
"스타벅스 계룡대로DT점","충청남도 계룡시 엄사면 번영로 6","generalDT",36.2885,127.244,"True","False","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2017","9","12",NULL
"스타벅스 계룡대실DT점","충청남도 계룡시 계룡대로 239 (금암동)","generalDT",36.2683,127.26,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2024","1","5",NULL
